priority,source,current_label,suggested_review,confidence_or_distance,path_a,path_b,notes
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_06855.jpg,dataset/raw/sano/sano_01773.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_10002.jpg,dataset/raw/sano/sano_01099.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_10795.jpg,dataset/raw/sano/sano_03288.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_12028.jpg,dataset/raw/sano/sano_06496.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_13301.jpg,dataset/raw/sano/sano_01355.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_13625.jpg,dataset/raw/sano/sano_06516.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/raw/peligro/peligro_14795.jpg,dataset/raw/sano/sano_04350.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/test/atencion/atencion_01696.jpg,dataset/test/sano/sano_00939.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/test/atencion/atencion_02194.jpg,dataset/test/sano/sano_03206.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/test/atencion/atencion_07007.jpg,dataset/test/peligro/peligro_01895.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00004.jpg,dataset/train/peligro/peligro_00179.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00012.jpg,dataset/train/sano/sano_00139.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00034.jpg,dataset/train/peligro/peligro_00101.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00082.jpg,dataset/train/sano/sano_00208.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00177.jpg,dataset/train/sano/sano_05769.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00202.jpg,dataset/train/sano/sano_01813.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00225.jpg,dataset/train/sano/sano_04875.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00349.jpg,dataset/train/sano/sano_03246.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00528.jpg,dataset/train/peligro/peligro_10119.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00574.jpg,dataset/train/peligro/peligro_00765.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00636.jpg,dataset/train/peligro/peligro_00300.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00665.jpg,dataset/train/peligro/peligro_00111.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00666.jpg,dataset/train/peligro/peligro_00277.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00732.jpg,dataset/train/peligro/peligro_01489.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00763.jpg,dataset/train/peligro/peligro_00118.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00763.jpg,dataset/train/sano/sano_04371.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_00782.jpg,dataset/train/peligro/peligro_05562.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01047.jpg,dataset/train/peligro/peligro_05954.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01405.jpg,dataset/train/peligro/peligro_00017.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01427.jpg,dataset/train/peligro/peligro_01274.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01440.jpg,dataset/train/peligro/peligro_01871.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01469.jpg,dataset/train/sano/sano_02884.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01478.jpg,dataset/train/peligro/peligro_01699.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01486.jpg,dataset/train/peligro/peligro_00067.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01518.jpg,dataset/train/peligro/peligro_13565.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01521.jpg,dataset/train/peligro/peligro_00068.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01524.jpg,dataset/train/peligro/peligro_00061.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01548.jpg,dataset/train/sano/sano_02008.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01704.jpg,dataset/train/sano/sano_01868.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01772.jpg,dataset/train/sano/sano_09177.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01791.jpg,dataset/train/sano/sano_04266.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01812.jpg,dataset/train/peligro/peligro_13625.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01812.jpg,dataset/train/sano/sano_06516.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01844.jpg,dataset/train/sano/sano_03879.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01872.jpg,dataset/train/sano/sano_04360.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_01908.jpg,dataset/train/sano/sano_10191.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02019.jpg,dataset/train/sano/sano_11914.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02063.jpg,dataset/train/peligro/peligro_01348.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02180.jpg,dataset/train/peligro/peligro_03929.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02375.jpg,dataset/train/sano/sano_02854.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02388.jpg,dataset/train/sano/sano_01174.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02462.jpg,dataset/train/sano/sano_01896.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02541.jpg,dataset/train/peligro/peligro_03136.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02541.jpg,dataset/train/sano/sano_01982.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02640.jpg,dataset/train/peligro/peligro_01144.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_02872.jpg,dataset/train/peligro/peligro_14811.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03031.jpg,dataset/train/peligro/peligro_14444.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03354.jpg,dataset/train/peligro/peligro_03461.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03640.jpg,dataset/train/peligro/peligro_00431.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03687.jpg,dataset/train/peligro/peligro_00271.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03936.jpg,dataset/train/peligro/peligro_03198.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_03941.jpg,dataset/train/sano/sano_03904.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_04016.jpg,dataset/train/sano/sano_02022.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_04687.jpg,dataset/train/peligro/peligro_00272.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_04737.jpg,dataset/train/peligro/peligro_12494.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_04738.jpg,dataset/train/peligro/peligro_04383.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_04792.jpg,dataset/train/peligro/peligro_11476.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05005.jpg,dataset/train/peligro/peligro_00247.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05045.jpg,dataset/train/peligro/peligro_06486.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05334.jpg,dataset/train/peligro/peligro_05043.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05400.jpg,dataset/train/peligro/peligro_03981.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05755.jpg,dataset/train/peligro/peligro_00677.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05758.jpg,dataset/train/peligro/peligro_01522.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_05764.jpg,dataset/train/peligro/peligro_00042.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_06647.jpg,dataset/train/sano/sano_00809.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_06905.jpg,dataset/train/sano/sano_00309.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_07034.jpg,dataset/train/peligro/peligro_05577.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_07549.jpg,dataset/train/peligro/peligro_02227.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_07914.jpg,dataset/train/peligro/peligro_08886.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_09857.jpg,dataset/train/peligro/peligro_00104.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/atencion/atencion_11964.jpg,dataset/train/sano/sano_02893.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_00118.jpg,dataset/train/sano/sano_04371.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_01200.jpg,dataset/train/sano/sano_00033.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03136.jpg,dataset/train/sano/sano_01982.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03200.jpg,dataset/train/sano/sano_04269.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_03481.jpg,dataset/train/sano/sano_04522.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_10002.jpg,dataset/train/sano/sano_01099.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/train/peligro/peligro_13625.jpg,dataset/train/sano/sano_06516.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/atencion/atencion_01733.jpg,dataset/validation/sano/sano_01917.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/atencion/atencion_02991.jpg,dataset/validation/sano/sano_02070.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/atencion/atencion_03340.jpg,dataset/validation/peligro/peligro_03449.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/atencion/atencion_07781.jpg,dataset/validation/peligro/peligro_00378.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/peligro/peligro_02072.jpg,dataset/validation/sano/sano_06836.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,0,dataset/validation/peligro/peligro_12028.jpg,dataset/validation/sano/sano_06496.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_00606.jpg,dataset/validation/peligro/peligro_00218.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01159.jpg,dataset/train/sano/sano_08933.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01399.jpg,dataset/train/peligro/peligro_00489.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01551.jpg,dataset/train/peligro/peligro_00955.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01573.jpg,dataset/train/peligro/peligro_00106.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01586.jpg,dataset/train/peligro/peligro_00051.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01643.jpg,dataset/validation/peligro/peligro_00022.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01775.jpg,dataset/train/peligro/peligro_02140.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_03882.jpg,dataset/train/peligro/peligro_02150.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_05788.jpg,dataset/train/peligro/peligro_09211.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_06629.jpg,dataset/validation/sano/sano_00346.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/peligro/peligro_00218.jpg,dataset/train/atencion/atencion_00606.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/peligro/peligro_01841.jpg,dataset/train/atencion/atencion_03518.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/peligro/peligro_03337.jpg,dataset/train/sano/sano_02071.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/peligro/peligro_09211.jpg,dataset/train/atencion/atencion_05788.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_00346.jpg,dataset/test/atencion/atencion_06629.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_01278.jpg,dataset/train/atencion/atencion_01542.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02054.jpg,dataset/train/peligro/peligro_00093.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02054.jpg,dataset/validation/atencion/atencion_01398.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02083.jpg,dataset/validation/peligro/peligro_00218.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02209.jpg,dataset/train/atencion/atencion_01486.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02209.jpg,dataset/train/peligro/peligro_00067.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/sano/sano_02233.jpg,dataset/train/peligro/peligro_05722.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/train/atencion/atencion_00606.jpg,dataset/validation/peligro/peligro_00218.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/train/atencion/atencion_01542.jpg,dataset/validation/sano/sano_01278.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/train/atencion/atencion_01751.jpg,dataset/test/peligro/peligro_01846.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,peligro|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/train/peligro/peligro_05722.jpg,dataset/validation/atencion/atencion_01373.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/train/sano/sano_02071.jpg,dataset/test/peligro/peligro_03337.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,sano|atencion,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/validation/sano/sano_00346.jpg,dataset/test/atencion/atencion_06629.jpg,Par pHash similar; cross_split=True.
alta,similaridad_perceptual_entre_clases,atencion|peligro,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_00606.jpg,dataset/raw/peligro/peligro_00218.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01159.jpg,dataset/raw/sano/sano_08933.jpg,Par pHash similar; cross_split=False.
alta,similaridad_perceptual_entre_clases,atencion|sano,decidir etiqueta canonica o enviar a revision_dudosa,2,dataset/raw/atencion/atencion_01248.jpg,dataset/raw/sano/sano_02054.jpg,Par pHash similar; cross_split=False.
