sha256,count,splits,classes,paths
b70cd1c1ae5c1e0fb9d1136b4b487415354e7d7b2625510aa6ab534a3fee0504,2,raw|train,peligro,dataset/raw/peligro/peligro_05662.jpg|dataset/train/peligro/peligro_05662.jpg
b72f828a8521a4d4d34f74e29b04ef2d65dc06e71bc56f892f3e3676bf1648d2,2,raw|train,peligro,dataset/raw/peligro/peligro_03236.jpg|dataset/train/peligro/peligro_03236.jpg
b743c9f7c57c02c5799e9d0a90cdf8460f5e2e3be249310bbf840e5eb4695a58,2,raw|validation,sano,dataset/raw/sano/sano_04498.jpg|dataset/validation/sano/sano_04498.jpg
b761487749d08bdab445f4e1803e9e28263cfca9eab1cf4d30dd5a3a8e8d42e4,2,raw|train,sano,dataset/raw/sano/sano_05690.jpg|dataset/train/sano/sano_05690.jpg
b770f82889cedcc879fa0d4c7a7fcb1a7f752ecd373ccbc63ce91aeda54f7631,2,raw|validation,atencion,dataset/raw/atencion/atencion_09808.jpg|dataset/validation/atencion/atencion_09808.jpg
b77199409e13fdc00987062a5b5032c087ee1e43fa18ae3221155d51cfac3d61,2,raw|train,peligro,dataset/raw/peligro/peligro_00061.jpg|dataset/train/peligro/peligro_00061.jpg
b79a57ecabc8194c8f9e293894984f1756cc3d625e78ddc8b7e4afd6239cde75,2,raw|train,atencion,dataset/raw/atencion/atencion_08059.jpg|dataset/train/atencion/atencion_08059.jpg
b7a245a9f22027394fd6ca757bf7ad18fda008fd166b37b571bb686a66305300,2,raw|train,sano,dataset/raw/sano/sano_02774.jpg|dataset/train/sano/sano_02774.jpg
b7b89cca2aaa798342d10d381573890f124ffabf4c2ca20a620a453deb5df1b3,2,raw|train,sano,dataset/raw/sano/sano_00177.jpg|dataset/train/sano/sano_00177.jpg
b7bde8e3a69711f8bd53174c954c79915d35a55ca7f42a1b2b551f221f993170,2,raw|train,peligro,dataset/raw/peligro/peligro_00071.jpg|dataset/train/peligro/peligro_00071.jpg
b7ceb9d721b24d7a5811daf28a90ee9f6d451d8693c6f64cb718e55e745f244a,2,raw|train,atencion,dataset/raw/atencion/atencion_03529.jpg|dataset/train/atencion/atencion_03529.jpg
b7e5e152a1710e25971b4afd18f4d35a1a3da5f89e13e14342799865c629d869,2,raw|train,atencion,dataset/raw/atencion/atencion_03120.jpg|dataset/train/atencion/atencion_03120.jpg
b803d9c52d58c2b9210e9f2728f14bb07d795d5b3b14a134bcc625516e6d0531,2,raw|train,peligro,dataset/raw/peligro/peligro_13445.jpg|dataset/train/peligro/peligro_13445.jpg
b8872d7bcc72d361254de1caebc7f5d4fb59c941ecd972c65850e2bd59858a72,2,raw|validation,sano,dataset/raw/sano/sano_03286.jpg|dataset/validation/sano/sano_03286.jpg
b89cfaa58d3453924dcff04246cb9764473342cb7ba6e3423c10a5032d0f012f,2,raw|train,peligro,dataset/raw/peligro/peligro_00064.jpg|dataset/train/peligro/peligro_00064.jpg
b8a18e2ae4bd383c63fb8cb87319d5f8f58989fcb755ebe1615781ecafecf960,2,raw|train,peligro,dataset/raw/peligro/peligro_06111.jpg|dataset/train/peligro/peligro_06111.jpg
b8eaac71b45b2401543eff654967fcd8e41620a1cc275ecca602cddb9f47d855,2,raw|validation,atencion,dataset/raw/atencion/atencion_14169.jpg|dataset/validation/atencion/atencion_14169.jpg
b9038e65e789823cbfd3c88bf4cdc607fc95310a77d48258c9d595fdf8a198e1,2,raw|train,sano,dataset/raw/sano/sano_04781.jpg|dataset/train/sano/sano_04781.jpg
b915bb35a213da78766a99b09002a3595a00bf09d36829d0c45c822beebb72b1,2,raw|train,sano,dataset/raw/sano/sano_00871.jpg|dataset/train/sano/sano_00871.jpg
b925be8ef4967d62fabc0e15780d2514fbb4aa01a8804aea0f77a32311096725,2,raw|train,atencion,dataset/raw/atencion/atencion_05090.jpg|dataset/train/atencion/atencion_05090.jpg
b93716119869890c77fe10afaa382cfb015b374f541a4acf26983c7df46d044d,2,raw|train,sano,dataset/raw/sano/sano_07471.jpg|dataset/train/sano/sano_07471.jpg
b94ed61ca8d5b99b183376cf5701228d9b85af0ec4201b531f4369e7edd6086f,2,raw|train,sano,dataset/raw/sano/sano_12522.jpg|dataset/train/sano/sano_12522.jpg
b95113887ea3f128de14441063e9cca2007f3f377300c2e45764f34068fb9bee,2,raw|train,sano,dataset/raw/sano/sano_00566.jpg|dataset/train/sano/sano_00566.jpg
b96b17fe7fbe2b099282b0a4832c691088bdbc4879ef557e70b31a87addf979d,2,raw|train,peligro,dataset/raw/peligro/peligro_00980.jpg|dataset/train/peligro/peligro_00980.jpg
b9856d9c358a8d949f9d59d2e7db1413f083211851fc28b25d75b31fad237e49,2,raw|train,sano,dataset/raw/sano/sano_02892.jpg|dataset/train/sano/sano_02892.jpg
b9a0c8362d4481a4bf37c2d80dd85e97f8d9fb04131888ce40b5db40865d97b5,2,raw|train,sano,dataset/raw/sano/sano_05349.jpg|dataset/train/sano/sano_05349.jpg
b9a437e7a1e8c2da8a2cc4a2ec2cb13fb90943f365473f1b242bbee0af00d51c,2,raw|validation,peligro,dataset/raw/peligro/peligro_08295.jpg|dataset/validation/peligro/peligro_08295.jpg
b9af441f3d665ff8990a0ebeea612751d47d2c6736af71b00d68616017d4b631,2,raw|train,atencion,dataset/raw/atencion/atencion_14215.jpg|dataset/train/atencion/atencion_14215.jpg
b9bd0bb9f82f9f94a368bad1cf82a2971505cbbb49f21f262b14dc3fc284b080,2,raw|train,sano,dataset/raw/sano/sano_02775.jpg|dataset/train/sano/sano_02775.jpg
b9c91ed1d78444822b07e4d4771a9c738ebcf4308233c6c2c9b7ac85e663bd08,2,raw|train,peligro,dataset/raw/peligro/peligro_00642.jpg|dataset/train/peligro/peligro_00642.jpg
b9db5563cc0b4bba6b42e0534ba6b139c3dce194b1877d5447cc2b83a026eadc,2,raw|train,sano,dataset/raw/sano/sano_00250.jpg|dataset/train/sano/sano_00250.jpg
b9ddf39d1df382efdb7141c3e0246e0d8ee7c9647c9494f806dc79003d8b4ecf,2,raw|test,sano,dataset/raw/sano/sano_08644.jpg|dataset/test/sano/sano_08644.jpg
b9f41fabc2e4264406f47ac1ec3744a808f679b06db9039689cc9e0b2285b2b1,2,raw|train,peligro,dataset/raw/peligro/peligro_09257.jpg|dataset/train/peligro/peligro_09257.jpg
ba0cc8132595c4c61982ff7df222a066e9059a1a08cf7cba255f94250c67914c,2,raw|train,peligro,dataset/raw/peligro/peligro_05047.jpg|dataset/train/peligro/peligro_05047.jpg
ba0ecbae7fb8d3c1bf79470dd9f8a55f0b3ad9de59c7458c8ca5c813401314d1,2,raw|train,peligro,dataset/raw/peligro/peligro_07462.jpg|dataset/train/peligro/peligro_07462.jpg
ba2f7846b37745398a383cb9b6db2ff79753d1c0c61e9a916cee42433e474f3e,2,raw|train,atencion,dataset/raw/atencion/atencion_03543.jpg|dataset/train/atencion/atencion_03543.jpg
ba3ce424043ca5b6b30a83caa8e6a5aa85d96668d0490f34f2ad4031dc53dbd9,2,raw|train,sano,dataset/raw/sano/sano_10527.jpg|dataset/train/sano/sano_10527.jpg
ba3e738e581f3017d8364985e23fd4495dcf96e8ab4a6a7cef465e7efcd27fac,2,raw|train,atencion,dataset/raw/atencion/atencion_14211.jpg|dataset/train/atencion/atencion_14211.jpg
ba62c2c742e275b82cc4c1616dec71143ba680d5e14af401450ecb46b0573fa5,2,raw|train,peligro,dataset/raw/peligro/peligro_03098.jpg|dataset/train/peligro/peligro_03098.jpg
ba70a2db996501ecee6adb5b0c477f2e91843e7304cc63a9fa23d31dab36d842,2,raw|validation,peligro,dataset/raw/peligro/peligro_07031.jpg|dataset/validation/peligro/peligro_07031.jpg
baa8cce2e4f46bc42b883cb52a475338ae2f607ffa987e8843d887e961ff61dc,2,raw|train,peligro,dataset/raw/peligro/peligro_08826.jpg|dataset/train/peligro/peligro_08826.jpg
babe1998c699d365e8fa1c0fdbbad2267b092ed0cc85a65f4e864fa815b8b141,2,raw|validation,atencion,dataset/raw/atencion/atencion_03035.jpg|dataset/validation/atencion/atencion_03035.jpg
badc1005093fbb9e4783b6c660910449219c07fa5aa6ac14e32a1f09bdf2cbf6,2,raw|train,sano,dataset/raw/sano/sano_03689.jpg|dataset/train/sano/sano_03689.jpg
bb0f93d8c87d17140725e220925d900b454db64b6213283ef14875ccad0e289c,2,raw|train,sano,dataset/raw/sano/sano_04365.jpg|dataset/train/sano/sano_04365.jpg
bb81d9e2d0e02fb6296a2eb478a76f7e75a4d93dbe18feb050e898ad7556c6bb,2,raw|validation,sano,dataset/raw/sano/sano_06719.jpg|dataset/validation/sano/sano_06719.jpg
bb85a09b82f3806fb1a1b11ccea424f13a3d2368b0db5ea2cd1076967a2fbd12,2,raw|test,peligro,dataset/raw/peligro/peligro_00176.jpg|dataset/test/peligro/peligro_00176.jpg
bbaed1af0b8128ce5e7bfdea6363558eb5061864ec127d6033951bae02e0eea3,2,raw|validation,sano,dataset/raw/sano/sano_12440.jpg|dataset/validation/sano/sano_12440.jpg
bc1004ae500cdca552079a09c646317e8da9e51e002c82f956782c940d34e192,2,raw|validation,peligro,dataset/raw/peligro/peligro_06385.jpg|dataset/validation/peligro/peligro_06385.jpg
bc2d65566eb60ecce50e358feeadaddaaff5636385a62a7dfbea9048f05d6588,2,raw|train,atencion,dataset/raw/atencion/atencion_14128.jpg|dataset/train/atencion/atencion_14128.jpg
bc3a2235320c6a03b3a20a5919e45c379b8265aa9e635258b8f18456d9545a28,2,raw|train,peligro,dataset/raw/peligro/peligro_00731.jpg|dataset/train/peligro/peligro_00731.jpg
bc9104b11f5c72cbb95ed2e1e55e6e413c0dc85f023102128355951e19ad043b,2,raw|train,sano,dataset/raw/sano/sano_03156.jpg|dataset/train/sano/sano_03156.jpg
bc96e583c1965e2f0df9b8124a7e60ad9ea228b2a7ae6c6e72a275cdd9e40f27,2,raw|train,peligro,dataset/raw/peligro/peligro_03920.jpg|dataset/train/peligro/peligro_03920.jpg
bc9b5fd9568ee6eaab0bc9700fc83c708fbce2086f7973bbe8b0fcf684e320ff,2,raw|train,sano,dataset/raw/sano/sano_12467.jpg|dataset/train/sano/sano_12467.jpg
bcbae9c7244a973601728b208db6f05ddff6b0fd719dedb5d4cf113f42e0bf31,2,raw|train,sano,dataset/raw/sano/sano_00109.jpg|dataset/train/sano/sano_00109.jpg
bccc016690692ffd107e663891ce3b6cd703c1c52e6b49a41b0da38d587ee249,2,raw|test,atencion,dataset/raw/atencion/atencion_14227.jpg|dataset/test/atencion/atencion_14227.jpg
bcf1ad632191ccda47dc2548e837a755dee72ef22dde2b381ea6719927e27469,2,raw|train,sano,dataset/raw/sano/sano_00004.jpg|dataset/train/sano/sano_00004.jpg
bd01a60cbc52a0bfe7a4cf6a6f8eab74e1968c3993c70b263f9ca1659118c9e3,2,raw|train,sano,dataset/raw/sano/sano_11304.jpg|dataset/train/sano/sano_11304.jpg
bd2a51c2fb3a0fe7333892d59529840dd443aca782cc7b27fd1464c08360ebda,2,raw|train,peligro,dataset/raw/peligro/peligro_10205.jpg|dataset/train/peligro/peligro_10205.jpg
bd2a6588156690ecf408e39aed6f6c5b654129e35c0a228fb7e6a46b06879f52,2,raw|train,sano,dataset/raw/sano/sano_12446.jpg|dataset/train/sano/sano_12446.jpg
bd4a4016de0f6ac834c9a423addbf09b19b264f888a68abd643132e51fdc7746,2,raw|train,peligro,dataset/raw/peligro/peligro_00678.jpg|dataset/train/peligro/peligro_00678.jpg
bd586b13dbb03ba3bfb0a75caa87e49478ffd0d86dab0310ff38a04ec42cae4f,2,raw|train,peligro,dataset/raw/peligro/peligro_00506.jpg|dataset/train/peligro/peligro_00506.jpg
bd71b499f0aa05eb77ebe0e628756f159bc8f441453975e6639d7ee96bbce322,2,raw|train,sano,dataset/raw/sano/sano_12542.jpg|dataset/train/sano/sano_12542.jpg
bd8a90c8b6d851eb77ace1d6a4de07e01cb59bd8b11fcaac61149226f600263f,2,raw,peligro|sano,dataset/raw/peligro/peligro_01649.jpg|dataset/raw/sano/sano_02004.jpg
bdc361a9d7eb1f57ed4fb21a61d23619e14b47df5a316db77ac335be3e5d18f8,2,raw|test,sano,dataset/raw/sano/sano_06427.jpg|dataset/test/sano/sano_06427.jpg
bdce456898c5afa3bdea14429a22d51d916fece048b36b5e94d7830f7a23516b,2,raw|train,atencion,dataset/raw/atencion/atencion_03116.jpg|dataset/train/atencion/atencion_03116.jpg
bdcfcb61dd9d8c134348bbf28b66b698dd54b600928cdfebf211845b047f0139,2,raw|train,peligro,dataset/raw/peligro/peligro_00788.jpg|dataset/train/peligro/peligro_00788.jpg
bddde7aa7cf0ee4e4dc0f4f64167f28d418e8ed35d823a29a673c348fc6c3274,2,raw|train,atencion,dataset/raw/atencion/atencion_07746.jpg|dataset/train/atencion/atencion_07746.jpg
bde8bade0f4eae836650cb34dae6bb79c4f6fc951cc46c474a75768304de065d,2,raw|train,peligro,dataset/raw/peligro/peligro_01247.jpg|dataset/train/peligro/peligro_01247.jpg
be07562e56df9f2f9ae04780bfa7de15acfbb2e67b3bf6df780840e35a6f5917,2,raw|train,sano,dataset/raw/sano/sano_05526.jpg|dataset/train/sano/sano_05526.jpg
be31480631cc622f78f04c39d78a673b5cdff06052186b710958dbaa849fe3cc,2,raw|train,peligro,dataset/raw/peligro/peligro_00171.jpg|dataset/train/peligro/peligro_00171.jpg
be4247005e8876d88597b944b6624d8d2543019d4abf563ac3d9fac393d89f85,2,raw|validation,atencion,dataset/raw/atencion/atencion_00540.jpg|dataset/validation/atencion/atencion_00540.jpg
be779b36fdaab419fac5b4b6f4848f800211ab6df9da7ffba70811ea03323883,2,raw|validation,atencion,dataset/raw/atencion/atencion_00691.jpg|dataset/validation/atencion/atencion_00691.jpg
befd0b005198da1377f77b40268b79302c9413f8146ada3d2454c71cdf25ec19,2,raw|train,peligro,dataset/raw/peligro/peligro_10122.jpg|dataset/train/peligro/peligro_10122.jpg
bf04cd9ada13bd0f0fef826fe923de5c0d86e18a0ef5979de2eef5b68075994c,2,raw|train,sano,dataset/raw/sano/sano_02970.jpg|dataset/train/sano/sano_02970.jpg
bf17834c2bd7b30f108f6eda7308fdecc7591265322f6f58a9c5126a0266678f,2,raw|test,peligro,dataset/raw/peligro/peligro_02833.jpg|dataset/test/peligro/peligro_02833.jpg
bf20ed6e7f998fe2b0c17965280e6d60f5f07d00ba2671e30e6a83c31a8f8f47,2,raw|validation,peligro,dataset/raw/peligro/peligro_03118.jpg|dataset/validation/peligro/peligro_03118.jpg
bf264440b91d59e0adad4d257a73f9bdf9d441ab5b0ce92f4ede77b60aeebec6,2,raw|train,sano,dataset/raw/sano/sano_03029.jpg|dataset/train/sano/sano_03029.jpg
bf6750a62e59a13536c87a115f2ffa3ef300d757710127db35146dbb68f78c25,2,raw|train,peligro,dataset/raw/peligro/peligro_06097.jpg|dataset/train/peligro/peligro_06097.jpg
bf753bf9dae0ec53284654661be67d655df34246b51648cd32ef19c4e86fcbbf,2,raw|train,sano,dataset/raw/sano/sano_01120.jpg|dataset/train/sano/sano_01120.jpg
bf75a390cc0ca7650fc283920a1f08633745f63bf48e46f6056e5178a59d850f,2,raw|validation,atencion,dataset/raw/atencion/atencion_03467.jpg|dataset/validation/atencion/atencion_03467.jpg
bffac435339badb87befc0532396afd707c86eb3354ae39705a189dea13bd0b7,2,raw|train,atencion,dataset/raw/atencion/atencion_00481.jpg|dataset/train/atencion/atencion_00481.jpg
bffe408604c86aba5dc19d663a7268532b02dd916fa14bfb6cf388db9179d389,2,raw|train,peligro,dataset/raw/peligro/peligro_03779.jpg|dataset/train/peligro/peligro_03779.jpg
c00b8067e4f32a5fd8b2f446655d663972ba89ed56e9f2ce48d94c4f750a2dd6,2,raw|test,peligro,dataset/raw/peligro/peligro_00054.jpg|dataset/test/peligro/peligro_00054.jpg
c014735f9ceebbcf65a65d03adfcd98486d85cce5600eef3c2c8ff336b454469,2,raw|train,atencion,dataset/raw/atencion/atencion_14205.jpg|dataset/train/atencion/atencion_14205.jpg
c03d1701c1b1e4b9272ee5f71b9eab44c97ba14c85a2a019118fff3fcca09740,2,raw|train,sano,dataset/raw/sano/sano_05225.jpg|dataset/train/sano/sano_05225.jpg
c04773aae2dd7fdb8f247b2cca7c18c53b3292420c2175f921e035dafc576259,2,raw|test,peligro,dataset/raw/peligro/peligro_00085.jpg|dataset/test/peligro/peligro_00085.jpg
c07934849aadfbf4cc0df1ed0428e81768b8b40bb0e3392974fdbea7464356b0,2,raw|test,atencion,dataset/raw/atencion/atencion_04914.jpg|dataset/test/atencion/atencion_04914.jpg
c089403eae233f07dd92961614e91e9db7d396e74948205be7601da7dcef8d90,2,raw|validation,peligro,dataset/raw/peligro/peligro_00997.jpg|dataset/validation/peligro/peligro_00997.jpg
c0ad0d03cb20c275f80fb320c39209ae97c7a03bb42b19236f459727488d55cc,2,raw|train,peligro,dataset/raw/peligro/peligro_05321.jpg|dataset/train/peligro/peligro_05321.jpg
c0c4903d08aae58b5083f4f8c0716fae01851f4b39b31b5435d3e2aa71db74fd,2,raw|validation,atencion,dataset/raw/atencion/atencion_14073.jpg|dataset/validation/atencion/atencion_14073.jpg
c0d8eb2662d5ba6fb905260b5c13698dbd3c4d264871a5245c99ed7510833245,2,raw|test,sano,dataset/raw/sano/sano_00584.jpg|dataset/test/sano/sano_00584.jpg
c0d9befd26e047a6b3cba62c7bea28d7de4ca3edc72f19627fe4c2885ccf4f79,2,raw|train,peligro,dataset/raw/peligro/peligro_06478.jpg|dataset/train/peligro/peligro_06478.jpg
c0dbdd234e496bda644c4d331bfd4aa99d9da7822a7ae51f5abb229d28c51785,2,raw|test,sano,dataset/raw/sano/sano_01150.jpg|dataset/test/sano/sano_01150.jpg
c0e99f2fc1066e093bd03023343bb6a0aede1f8dcdcb42dfd26ff5fa895ad242,2,raw|train,sano,dataset/raw/sano/sano_12366.jpg|dataset/train/sano/sano_12366.jpg
c0f06051533de796def5d925c00cf12a7c33ecdc4ec75ede038ffc215ca0feb4,2,raw|train,peligro,dataset/raw/peligro/peligro_06855.jpg|dataset/train/peligro/peligro_06855.jpg
c0f189b859f95fbe6683d0cf2a6f2b9dbf100f76a98de0451ee022485ad7dcda,2,raw|validation,sano,dataset/raw/sano/sano_01012.jpg|dataset/validation/sano/sano_01012.jpg
c13743490783f8e8daf29ea561a17380beba05e4b8f2a44b94bac6ce69f42ea7,2,raw|train,peligro,dataset/raw/peligro/peligro_00821.jpg|dataset/train/peligro/peligro_00821.jpg
c14d1eafc8e7ca3d33861a50786b80ec1b8d42c837b233839fe458307e320e2f,2,raw|train,peligro,dataset/raw/peligro/peligro_06416.jpg|dataset/train/peligro/peligro_06416.jpg
c1943836bee26925f9a36b9d398fc75ce65610af2c63b82c76b84bfd24ae5dfa,2,raw|validation,peligro,dataset/raw/peligro/peligro_07377.jpg|dataset/validation/peligro/peligro_07377.jpg
c1dc0d63f30bc2ba63361a971dcb99acc20091720ac985d0f685902fc33a9d84,2,raw|test,peligro,dataset/raw/peligro/peligro_12324.jpg|dataset/test/peligro/peligro_12324.jpg
c20d648125b1864f554fe5fd98dcfcd19063bf85e00947c0af797f9bd4f990e8,2,raw|validation,peligro,dataset/raw/peligro/peligro_00910.jpg|dataset/validation/peligro/peligro_00910.jpg
c21dd1f2adb15a856ea19e92b246c45dc28379a4576064f2a5f863aa6e455429,2,raw|validation,peligro,dataset/raw/peligro/peligro_11556.jpg|dataset/validation/peligro/peligro_11556.jpg
c221908d82d22005d299fde5add059a1299abbea7c39acdd81c685d7ec85c28c,2,raw|train,sano,dataset/raw/sano/sano_12532.jpg|dataset/train/sano/sano_12532.jpg
c24cf2a3482fa9f47027adab2ea20da4d9cef608db9b4eddf913d7e4cc3dae40,2,raw|train,peligro,dataset/raw/peligro/peligro_04911.jpg|dataset/train/peligro/peligro_04911.jpg
c2b5db6a1cc1b31288807489301660b31de06c98cd0ce84b20b7be3579bd236c,2,raw|train,atencion,dataset/raw/atencion/atencion_14069.jpg|dataset/train/atencion/atencion_14069.jpg
c2dfe9d6bd1898030bddb8bc77032d3c88a664e043b943373de3a9b7d3c135d4,2,raw|train,peligro,dataset/raw/peligro/peligro_14005.jpg|dataset/train/peligro/peligro_14005.jpg
c2e5e17c91a60c7ab90a899c9379b27e499444d9e2c17e22a55fa0659bc35a0c,2,raw|train,atencion,dataset/raw/atencion/atencion_00209.jpg|dataset/train/atencion/atencion_00209.jpg
c3366b2e73ff92336288476cd15ef8237705ef78f8768e468f6c13006565da25,2,raw|train,peligro,dataset/raw/peligro/peligro_03171.jpg|dataset/train/peligro/peligro_03171.jpg
c34ca70b876995403c735cfe0162fe1b6e28a3b7f265c0cbacf5f19a2515e4b0,2,raw|validation,sano,dataset/raw/sano/sano_00346.jpg|dataset/validation/sano/sano_00346.jpg
c382553e4c1a4d1ddfeee520c9c1a40f2fd48321c33517e3bd63bd4003de2af4,2,raw|train,peligro,dataset/raw/peligro/peligro_00098.jpg|dataset/train/peligro/peligro_00098.jpg
c3ed6f6d11af878f02727233e3553bca470075d4da1df12177a493693571cfa0,2,raw|train,peligro,dataset/raw/peligro/peligro_03862.jpg|dataset/train/peligro/peligro_03862.jpg
c3f93d40cbf03ef45188792412fa2ba3633668805fd514a65c7c7f9f4cefc6a9,2,raw|test,atencion,dataset/raw/atencion/atencion_11672.jpg|dataset/test/atencion/atencion_11672.jpg
c4033491f07ed2ef518ace16bf90cb319692aa08efde4129f58a160ab33552ca,2,raw|validation,peligro,dataset/raw/peligro/peligro_00559.jpg|dataset/validation/peligro/peligro_00559.jpg
c42036b83aa191f3847df805878624c5e8485ceff15187d8731a4a5d5898ed6f,2,raw|train,atencion,dataset/raw/atencion/atencion_03825.jpg|dataset/train/atencion/atencion_03825.jpg
c42a51b3793a2934d2a2e106747461cd0dde2e8841d7ee0d3b54fec6c4e5913e,2,raw|validation,sano,dataset/raw/sano/sano_05786.jpg|dataset/validation/sano/sano_05786.jpg
c471a7286bd3b0b2057df06613d7f9426a4a2a9d14e3da29523104aa3d5849cc,2,raw|train,peligro,dataset/raw/peligro/peligro_03631.jpg|dataset/train/peligro/peligro_03631.jpg
c47dea3f7b33d61891addbc72019bbccb61c02b51ab2570cd6bc0cf08801bb58,2,raw|train,peligro,dataset/raw/peligro/peligro_00024.jpg|dataset/train/peligro/peligro_00024.jpg
c48ed933902b0f5b99b1edaae342e2dd677702a38fefe74287186eaecb920a31,2,raw|train,sano,dataset/raw/sano/sano_00589.jpg|dataset/train/sano/sano_00589.jpg
c4c90129690183741d795ceac530c7c2d9ab33bfcfb047d611a5e61f1ae1f4cd,2,raw|train,sano,dataset/raw/sano/sano_01205.jpg|dataset/train/sano/sano_01205.jpg
c4cba3cb2a9feae309ff5061c62c8ff2e6a43156fc92b0ecbfa93743dd4f1a51,2,raw|train,atencion,dataset/raw/atencion/atencion_14122.jpg|dataset/train/atencion/atencion_14122.jpg
c500ec26521bfe63272d9454b4dfad442f57c2965f83f6ba1145b4c9759ccdf8,2,raw|train,atencion,dataset/raw/atencion/atencion_14110.jpg|dataset/train/atencion/atencion_14110.jpg
c51231d5ec3cb9345a95db2a7a8ecdf15613af0d724ae3370b5b861039248a68,2,raw|train,sano,dataset/raw/sano/sano_07745.jpg|dataset/train/sano/sano_07745.jpg
c53bc5ee00d3e7a8d81f3a1bef1fe0ac0939013034478e48775ad5966a00ad2e,2,raw|train,peligro,dataset/raw/peligro/peligro_00543.jpg|dataset/train/peligro/peligro_00543.jpg
c5459d683ab523b744ec882653e645497cafcd36e336867e0fdc47ea946ffad9,2,raw|test,sano,dataset/raw/sano/sano_12445.jpg|dataset/test/sano/sano_12445.jpg
c549366d3e9f6104ca359736cd82e8a1a0320ec2d74eabf48bbb895f007827be,2,raw|train,sano,dataset/raw/sano/sano_06082.jpg|dataset/train/sano/sano_06082.jpg
c5cfb3245a98b10fe6d0de1d3962245a306e2fc9b44c346cb6e54f3cfb2c96f9,2,raw|validation,peligro,dataset/raw/peligro/peligro_07247.jpg|dataset/validation/peligro/peligro_07247.jpg
c5f0cb3e1018c08fed61db49d13a4d3b37493cb6aea5001b754153da87c8b931,2,raw|validation,peligro,dataset/raw/peligro/peligro_00890.jpg|dataset/validation/peligro/peligro_00890.jpg
c5f3d023d2afb97a4b07bbaed77fcfb2d0e16799904ce82f00f2d23a9a0cd277,2,raw|train,atencion,dataset/raw/atencion/atencion_03006.jpg|dataset/train/atencion/atencion_03006.jpg
c61b2b5e529bbed97693eb0d723a4292a687ebb36c11d6b8712aadfd75686902,2,raw|train,sano,dataset/raw/sano/sano_01216.jpg|dataset/train/sano/sano_01216.jpg
c6900bbc0fd72865cab4c99f788299434245d03e2caafbdbfbf284f6dc973f27,2,raw|validation,peligro,dataset/raw/peligro/peligro_00701.jpg|dataset/validation/peligro/peligro_00701.jpg
c6a1bcfaff1723fb8003dc5d7b91bae1739ee0e3f98d36c1129c3980168f4634,2,raw|test,peligro,dataset/raw/peligro/peligro_11522.jpg|dataset/test/peligro/peligro_11522.jpg
c6b584301f8e69821ff0a71fa20390c5a9ea49e692158fecd906fc78ac483cba,2,raw|test,sano,dataset/raw/sano/sano_12412.jpg|dataset/test/sano/sano_12412.jpg
c6d7591614074d43e579b13a28cd953e8219293a3b96f8625679cbda7e74f0a2,2,raw|train,atencion,dataset/raw/atencion/atencion_00774.jpg|dataset/train/atencion/atencion_00774.jpg
c6d889c77207691ed3917a12b11ef20f2eb9cfa5089d911403c681adc6fdbaef,2,raw|train,sano,dataset/raw/sano/sano_02959.jpg|dataset/train/sano/sano_02959.jpg
c6e2e0f310b786737478b5166b12fb26410661518fe0bee0b4830dbde011cc4c,2,raw|train,peligro,dataset/raw/peligro/peligro_14097.jpg|dataset/train/peligro/peligro_14097.jpg
c6f2fba51e095efdd5d2ceba36a4c16a2d9e38ef28993b09e2ca53a5ad814ea7,2,raw|test,sano,dataset/raw/sano/sano_04272.jpg|dataset/test/sano/sano_04272.jpg
c6f908d3b8467a0a4e17a9e2d0c448060bcc339a1a3f8314f637d183c7523ddd,2,raw|train,atencion,dataset/raw/atencion/atencion_13277.jpg|dataset/train/atencion/atencion_13277.jpg
c7418d6bd3af11f14457c338d4aa79b8998a3de8a49840f72cac9c33163961ae,2,raw|validation,peligro,dataset/raw/peligro/peligro_02706.jpg|dataset/validation/peligro/peligro_02706.jpg
c74d0d4cbeb3b74e835464cc8a03b187463aca60d551dc5dafae96d0e61e2968,2,raw|train,atencion,dataset/raw/atencion/atencion_12984.jpg|dataset/train/atencion/atencion_12984.jpg
c77644b903930511b439fbc28496164f8648e40d0ce2f1a5eb78030afebf3562,2,raw|train,peligro,dataset/raw/peligro/peligro_00480.jpg|dataset/train/peligro/peligro_00480.jpg
c784331e1e67b4668e6828132a6f24824d92d6087789d57b20a5d7e21413b03e,2,raw|train,atencion,dataset/raw/atencion/atencion_06510.jpg|dataset/train/atencion/atencion_06510.jpg
c7a807ab4afb7ba440a464ef84f1f23ace73088b7bd34d907744bb52039a6204,2,raw|train,peligro,dataset/raw/peligro/peligro_02781.jpg|dataset/train/peligro/peligro_02781.jpg
c813adf20756ff13d159720513decc560331d6b95db308aaee75236bd3604797,2,raw|train,peligro,dataset/raw/peligro/peligro_03148.jpg|dataset/train/peligro/peligro_03148.jpg
c820b9a1c65a2b85bf071eb2fb7184f7d58c3c91ebf9e45c09c4cdaa22ac80c4,2,raw|train,atencion,dataset/raw/atencion/atencion_14199.jpg|dataset/train/atencion/atencion_14199.jpg
c8394aa54148881d57b29ccec35e54081506366681fbf5f535b02e524e906a88,2,raw|validation,atencion,dataset/raw/atencion/atencion_14090.jpg|dataset/validation/atencion/atencion_14090.jpg
